,secid,date,symbol,symbol_flag,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,delta,gamma,vega,theta,optionid,cfadj,am_settlement,contract_size,ss_flag,forward_price,expiry_indicator,root,suffix
71622,108105.0,1996-12-03,09FF8.F5,0,1997-03-22,1996-12-02,P,780000.0,41.5,42.5,0.0,151.0,0.17162,-0.615115,0.005438,153.1817,-28.53479,10483957.0,1.0,1.0,100.0,0,,,09FF8,F5
71623,108105.0,1996-12-03,09F1D.DD,0,1997-06-21,1996-12-03,P,725000.0,25.0,26.0,1252.0,9038.0,0.191229,-0.335886,0.003432,199.3266,-26.13213,10427869.0,1.0,1.0,100.0,0,,,09F1D,DD
71624,108105.0,1996-12-03,09EF7.D6,0,1997-01-18,1996-12-03,P,755000.0,21.0,22.0,55.0,295.0,0.187986,-0.51751,0.008135,103.217,-67.43309,10418134.0,1.0,1.0,100.0,0,,,09EF7,D6
71625,108105.0,1996-12-03,09F92.60,0,1997-01-18,1996-12-03,P,705000.0,6.375,6.875,71.0,9216.0,0.224417,-0.196804,0.00475,71.94582,-62.09345,10457696.0,1.0,1.0,100.0,0,,,09F92,60
71626,108105.0,1996-12-03,09F44.68,0,1996-12-21,1996-12-03,P,620000.0,0.0,0.125,80.0,6644.0,0.342494,-0.003709,0.000206,1.734184,-6.686182,10437736.0,1.0,1.0,100.0,0,,,09F44,68
71627,108105.0,1996-12-03,0A0A4.F5,0,1997-12-20,1996-11-18,C,475000.0,281.625,283.625,0.0,23.0,0.255911,0.951834,0.000273,40.70268,-11.12974,10527989.0,1.0,1.0,100.0,0,,,0A0A4,F5
71628,108105.0,1996-12-03,09F22.1D,0,1998-06-20,1996-11-27,P,725000.0,37.375,39.375,0.0,956.0,0.181932,-0.307992,0.002037,319.5519,-9.459956,10428957.0,1.0,1.0,100.0,0,,,09F22,1D
71629,108105.0,1996-12-03,0A051.E7,0,1997-06-21,1996-10-09,C,475000.0,275.375,276.375,0.0,4.0,,,,,,10506727.0,1.0,1.0,100.0,0,,,0A051,E7
71630,108105.0,1996-12-03,09FFF.D4,0,1997-03-22,1996-11-26,C,660000.0,96.875,97.875,0.0,32.0,0.200892,0.894973,0.002116,69.78518,-38.8645,10485716.0,1.0,1.0,100.0,0,,,09FFF,D4
71631,108105.0,1996-12-03,0A02C.1C,0,1997-03-22,1996-12-03,P,690000.0,10.375,11.125,200.0,2768.0,0.218003,-0.204204,0.0032,114.5055,-37.34039,10497052.0,1.0,1.0,100.0,0,,,0A02C,1C
71632,108105.0,1996-12-03,09F97.EC,0,1997-09-20,,P,850000.0,91.5,93.5,0.0,0.0,0.148196,-0.748751,0.003063,201.2232,3.30702,10459116.0,1.0,1.0,100.0,0,,,09F97,EC
71633,108105.0,1996-12-03,09F99.66,0,1997-03-22,1996-12-03,C,825000.0,3.125,3.5,130.0,235.0,0.137666,0.123595,0.003654,82.56184,-22.01163,10459494.0,1.0,1.0,100.0,0,,,09F99,66
71634,108105.0,1996-12-03,09F4B.66,0,1996-12-21,1996-12-03,C,675000.0,70.25,71.25,5.0,9799.0,,,,,,10439526.0,1.0,1.0,100.0,0,,,09F4B,66
71635,108105.0,1996-12-03,09FDC.E6,0,1997-03-22,1996-12-03,P,600000.0,2.375,2.5,4.0,15699.0,0.270896,-0.050159,0.000941,41.8283,-18.05156,10476774.0,1.0,1.0,100.0,0,,,09FDC,E6
71636,108105.0,1996-12-03,09FDC.FE,0,1996-12-21,1996-09-06,C,635000.0,109.5,110.5,0.0,296.0,,,,,,10476798.0,1.0,1.0,100.0,0,,,09FDC,FE
71637,108105.0,1996-12-03,0A0CF.85,0,1996-12-21,1996-12-03,P,735000.0,6.0,6.5,2518.0,8905.0,0.195043,-0.31108,0.011556,55.3205,-115.5891,10538885.0,1.0,1.0,100.0,0,,,0A0CF,85
71638,108105.0,1996-12-03,0A02F.38,0,1997-06-21,1996-12-03,P,500000.0,1.0,1.25,30.0,2026.0,0.28746,-0.018173,0.000281,24.54735,-6.031052,10497848.0,1.0,1.0,100.0,0,,,0A02F,38
71639,108105.0,1996-12-03,0A082.3D,0,1997-01-18,1996-12-03,P,695000.0,5.125,5.625,15.0,1129.0,0.235347,-0.160609,0.003985,63.3041,-57.81769,10519101.0,1.0,1.0,100.0,0,,,0A082,3D
71640,108105.0,1996-12-03,0A0B2.40,0,1997-06-21,1996-11-14,C,675000.0,94.75,95.75,0.0,6850.0,0.200482,0.800424,0.002413,146.907,-39.98846,10531392.0,1.0,1.0,100.0,0,,,0A0B2,40
71641,108105.0,1996-12-03,0A05C.8B,0,1996-12-21,1996-12-02,P,645000.0,0.125,0.1875,0.0,2754.0,0.308958,-0.009396,0.000521,3.953765,-13.70907,10509451.0,1.0,1.0,100.0,0,,,0A05C,8B
71642,108105.0,1996-12-03,0A126.A7,0,1997-09-20,1996-12-03,P,625000.0,10.0,11.0,4.0,4842.0,0.224167,-0.128193,0.001395,138.6501,-16.13214,10561191.0,1.0,1.0,100.0,0,,,0A126,A7
71643,108105.0,1996-12-03,0A176.BC,0,1997-06-21,1996-12-03,P,750000.0,33.375,34.375,29.0,4851.0,0.180375,-0.425713,0.003901,213.7067,-24.03591,10581692.0,1.0,1.0,100.0,0,,,0A176,BC
71644,108105.0,1996-12-03,0A03A.FD,0,1996-12-21,1996-12-02,C,600000.0,144.25,145.25,0.0,9392.0,,,,,,10500861.0,1.0,1.0,100.0,0,,,0A03A,FD
71645,108105.0,1996-12-03,0A151.21,0,1996-12-21,1996-12-02,C,650000.0,94.625,95.625,0.0,8083.0,,,,,,10572065.0,1.0,1.0,100.0,0,,,0A151,21
71646,108105.0,1996-12-03,0A010.50,0,1996-12-21,1996-12-03,C,765000.0,2.625,3.0,915.0,4304.0,0.133664,0.233162,0.014604,47.91171,-78.23853,10489936.0,1.0,1.0,100.0,0,,,0A010,50
71647,108105.0,1996-12-03,0A153.7A,0,1996-12-21,1996-11-11,P,595000.0,0.0,0.25,0.0,6044.0,0.441297,-0.005511,0.000228,2.470098,-12.29998,10572666.0,1.0,1.0,100.0,0,,,0A153,7A
71648,108105.0,1996-12-03,0A03E.E5,0,1997-01-18,1996-11-25,P,640000.0,1.3125,1.5625,0.0,1226.0,0.281739,-0.045899,0.001315,25.00582,-28.09013,10501861.0,1.0,1.0,100.0,0,,,0A03E,E5
71649,108105.0,1996-12-03,09FF2.B7,0,1997-01-18,,C,795000.0,2.0625,2.4375,0.0,0.0,0.140476,0.126402,0.005679,53.85005,-34.14592,10482359.0,1.0,1.0,100.0,0,,,09FF2,B7
71650,108105.0,1996-12-03,0A0E6.D7,0,1997-01-18,1996-12-03,P,775000.0,33.25,34.25,611.0,2629.0,0.186725,-0.67229,0.007403,93.30621,-54.99226,10544855.0,1.0,1.0,100.0,0,,,0A0E6,D7
71651,108105.0,1996-12-03,0A1A9.FE,0,1997-02-22,1996-12-03,P,710000.0,11.375,12.125,2.0,956.0,0.209497,-0.254841,0.00439,111.4609,-47.49448,10594814.0,1.0,1.0,100.0,0,,,0A1A9,FE
71652,108105.0,1996-12-03,0A15C.85,0,1997-03-22,1996-11-06,C,680000.0,79.625,80.625,0.0,668.0,0.195551,0.844803,0.002908,93.35419,-45.90403,10574981.0,1.0,1.0,100.0,0,,,0A15C,85
71653,108105.0,1996-12-03,0A1F3.11,0,1997-01-18,1996-12-03,P,750000.0,18.5,19.25,1160.0,13418.0,0.187806,-0.47704,0.00814,103.1846,-68.40383,10613521.0,1.0,1.0,100.0,0,,,0A1F3,11
71654,108105.0,1996-12-03,0A1F4.E4,0,1997-06-21,1996-12-02,P,825000.0,74.125,75.125,0.0,5.0,0.154313,-0.734638,0.003728,174.7171,-4.123978,10613988.0,1.0,1.0,100.0,0,,,0A1F4,E4
71655,108105.0,1996-12-03,0A26C.BD,0,1996-12-21,1996-12-03,C,730000.0,20.125,21.0,5.0,3822.0,0.116818,0.858633,0.012174,34.90451,-65.06057,10644669.0,1.0,1.0,100.0,0,,,0A26C,BD
71656,108105.0,1996-12-03,0A1D1.20,0,1996-12-21,1996-11-26,P,375000.0,0.0,0.0625,0.0,7562.0,1.066108,-0.000657,1.4e-05,0.358224,-4.339307,10604832.0,1.0,1.0,100.0,0,,,0A1D1,20
71657,108105.0,1996-12-03,0A1B1.9D,0,1996-12-21,1996-12-03,C,790000.0,0.375,0.625,700.0,726.0,0.152683,0.050529,0.004347,16.29042,-29.50159,10596765.0,1.0,1.0,100.0,0,,,0A1B1,9D
71658,108105.0,1996-12-03,0A26F.C9,0,1996-12-21,1996-11-27,C,685000.0,60.375,61.375,0.0,8520.0,,,,,,10645449.0,1.0,1.0,100.0,0,,,0A26F,C9
71659,108105.0,1996-12-03,0A165.D4,0,1997-01-18,1996-12-03,P,760000.0,23.75,24.75,249.0,555.0,0.187437,-0.55777,0.008077,102.1855,-65.32137,10577364.0,1.0,1.0,100.0,0,,,0A165,D4
71660,108105.0,1996-12-03,0A2C6.5C,0,1997-12-20,1996-11-21,C,525000.0,236.875,238.875,0.0,1922.0,0.248952,0.925937,0.000526,76.34641,-17.1505,10667612.0,1.0,1.0,100.0,0,,,0A2C6,5C
71661,108105.0,1996-12-03,0A2F0.9E,0,1997-12-20,1996-11-21,C,575000.0,193.375,195.375,0.0,190.0,0.235342,0.888118,0.00087,119.3092,-23.05931,10678430.0,1.0,1.0,100.0,0,,,0A2F0,9E
71662,108105.0,1996-12-03,0A223.D5,0,1998-06-20,1996-12-02,P,650000.0,20.375,22.375,0.0,2494.0,0.202512,-0.182596,0.001388,242.2697,-10.42579,10626005.0,1.0,1.0,100.0,0,,,0A223,D5
71663,108105.0,1996-12-03,0A1BD.4F,0,1997-03-22,1996-11-21,C,635000.0,119.25,120.25,0.0,3350.0,0.199694,0.944069,0.001245,40.81615,-28.73289,10599759.0,1.0,1.0,100.0,0,,,0A1BD,4F
71664,108105.0,1996-12-03,0A318.84,0,1998-06-20,1996-08-01,C,650000.0,147.0,149.0,0.0,10.0,0.212538,0.771963,0.001356,248.4842,-26.97876,10688644.0,1.0,1.0,100.0,0,,,0A318,84
71665,108105.0,1996-12-03,0A1E0.9F,0,1997-06-21,1996-11-20,C,650000.0,115.25,116.25,0.0,4788.0,0.208814,0.852496,0.00187,118.58,-35.71105,10608799.0,1.0,1.0,100.0,0,,,0A1E0,9F
71666,108105.0,1996-12-03,0A2D1.AB,0,1997-12-20,1996-12-02,C,800000.0,37.375,39.375,0.0,63.0,0.166622,0.44055,0.003034,294.6433,-31.55665,10670507.0,1.0,1.0,100.0,0,,,0A2D1,AB
71667,108105.0,1996-12-03,0A257.D8,0,1997-09-20,1996-11-27,P,775000.0,47.875,49.875,0.0,3479.0,0.170809,-0.488886,0.003439,260.4311,-14.27372,10639320.0,1.0,1.0,100.0,0,,,0A257,D8
71668,108105.0,1996-12-03,0A1E8.B5,0,1997-01-18,1996-11-26,C,680000.0,70.5,71.5,0.0,1209.0,0.15174,0.969178,0.00162,16.59394,-28.6951,10610869.0,1.0,1.0,100.0,0,,,0A1E8,B5
71669,108105.0,1996-12-03,0A396.48,0,1997-03-22,1996-11-26,P,620000.0,3.5,3.875,0.0,3058.0,0.26384,-0.072965,0.001294,56.06083,-23.36547,10720840.0,1.0,1.0,100.0,0,,,0A396,48
71670,108105.0,1996-12-03,0A374.7C,0,1997-01-18,1996-11-19,C,640000.0,107.75,108.75,0.0,40.0,,,,,,10712188.0,1.0,1.0,100.0,0,,,0A374,7C
71671,108105.0,1996-12-03,0A211.A8,0,1997-06-21,1996-11-27,C,725000.0,58.25,59.25,0.0,4675.0,0.184468,0.654276,0.003543,198.4988,-45.30165,10621352.0,1.0,1.0,100.0,0,,,0A211,A8
71672,108105.0,1996-12-03,0A3C6.49,0,1998-06-20,1996-12-03,P,825000.0,73.0,75.0,8.0,136.0,0.147825,-0.548453,0.002754,350.9664,0.244598,10733129.0,1.0,1.0,100.0,0,,,0A3C6,49
71673,108105.0,1996-12-03,0A237.E9,0,1998-06-20,1996-12-03,P,675000.0,25.125,27.125,580.0,2213.0,0.195474,-0.219251,0.001601,269.8789,-10.49333,10631145.0,1.0,1.0,100.0,0,,,0A237,E9
71674,108105.0,1996-12-03,0A214.C1,0,1997-06-21,1996-11-29,C,800000.0,18.375,19.125,0.0,2359.0,0.155336,0.345883,0.004271,201.5163,-35.6379,10622145.0,1.0,1.0,100.0,0,,,0A214,C1
71675,108105.0,1996-12-03,0A262.E1,0,1997-03-22,1996-12-03,C,740000.0,34.625,35.625,5.0,101.0,0.170815,0.599259,0.005528,155.0037,-56.83556,10642145.0,1.0,1.0,100.0,0,,,0A262,E1
71676,108105.0,1996-12-03,0A37A.34,0,1997-09-20,,P,810000.0,65.75,67.75,0.0,0.0,0.159768,-0.612248,0.003496,247.6525,-7.375405,10713652.0,1.0,1.0,100.0,0,,,0A37A,34
71677,108105.0,1996-12-03,0A2E1.F4,0,1997-01-18,1996-12-03,P,690000.0,4.625,5.0,12.0,3675.0,0.240217,-0.144558,0.003641,59.03528,-55.24197,10674676.0,1.0,1.0,100.0,0,,,0A2E1,F4
71678,108105.0,1996-12-03,0A2BA.71,0,1997-03-22,,P,825000.0,74.375,75.375,0.0,0.0,0.166164,-0.820612,0.003779,103.0573,-6.414106,10664561.0,1.0,1.0,100.0,0,,,0A2BA,71
71679,108105.0,1996-12-03,0A266.90,0,1997-09-20,1996-12-02,P,650000.0,13.25,14.0,0.0,3639.0,0.213458,-0.164512,0.001731,163.8154,-17.58827,10643088.0,1.0,1.0,100.0,0,,,0A266,90
71680,108105.0,1996-12-03,0A3F1.77,0,1997-03-22,1996-11-05,C,500000.0,247.625,248.625,0.0,12.0,,,,,,10744183.0,1.0,1.0,100.0,0,,,0A3F1,77
71681,108105.0,1996-12-03,0A296.0D,0,1997-01-18,1996-12-02,P,770000.0,29.875,30.875,0.0,63.0,0.186729,-0.635672,0.007706,97.12695,-58.97924,10655245.0,1.0,1.0,100.0,0,,,0A296,0D
71682,108105.0,1996-12-03,0A331.E9,0,1996-12-21,1996-12-03,P,765000.0,22.125,23.125,527.0,1219.0,0.211614,-0.671573,0.010881,56.51469,-119.7476,10695145.0,1.0,1.0,100.0,0,,,0A331,E9
71683,108105.0,1996-12-03,0A312.43,0,1997-09-20,1996-12-02,P,700000.0,22.75,24.75,0.0,4661.0,0.197702,-0.267641,0.002476,217.0321,-19.69766,10687043.0,1.0,1.0,100.0,0,,,0A312,43
71684,108105.0,1996-12-03,0A3F7.68,0,1997-01-18,1996-12-03,P,725000.0,10.25,11.0,177.0,8624.0,0.207701,-0.29872,0.00642,90.0086,-70.10971,10745704.0,1.0,1.0,100.0,0,,,0A3F7,68
71685,108105.0,1996-12-03,0A48E.87,0,1997-09-20,,C,715000.0,75.0,77.0,0.0,0.0,0.188344,0.677511,0.002754,229.9715,-38.5473,10784391.0,1.0,1.0,100.0,0,,,0A48E,87
71686,108105.0,1996-12-03,0A4BB.25,0,1997-12-20,1996-12-02,C,750000.0,63.125,65.125,0.0,2479.0,0.180797,0.584456,0.002727,287.438,-34.80795,10795813.0,1.0,1.0,100.0,0,,,0A4BB,25
71687,108105.0,1996-12-03,0A3DA.AD,0,1997-12-20,1996-12-03,P,600000.0,10.125,11.375,162.0,5361.0,0.229833,-0.113029,0.001084,145.2911,-12.84444,10738349.0,1.0,1.0,100.0,0,,,0A3DA,AD
71688,108105.0,1996-12-03,0A531.DC,0,1998-06-20,1996-12-03,P,750000.0,44.875,46.875,2.0,1648.0,0.174705,-0.359878,0.002248,338.5209,-8.141099,10826204.0,1.0,1.0,100.0,0,,,0A531,DC
71689,108105.0,1996-12-03,0A366.FC,0,1997-03-22,1996-11-27,P,640000.0,4.875,5.25,0.0,4710.0,0.251306,-0.09915,0.00171,70.52073,-27.6937,10708732.0,1.0,1.0,100.0,0,,,0A366,FC
71690,108105.0,1996-12-03,0A473.04,0,1997-06-21,1996-11-08,C,550000.0,204.625,205.625,0.0,125.0,0.212725,0.970905,0.000334,21.60191,-14.87004,10777348.0,1.0,1.0,100.0,0,,,0A473,04
71691,108105.0,1996-12-03,0A537.B7,0,1997-03-22,1996-12-03,P,740000.0,22.625,23.625,25.0,646.0,0.188401,-0.399377,0.005032,155.6161,-39.64883,10827703.0,1.0,1.0,100.0,0,,,0A537,B7
71692,108105.0,1996-12-03,0A40E.E2,0,1997-09-20,,C,675000.0,104.0,105.0,0.0,0.0,0.199353,0.774226,0.002131,188.3103,-35.52287,10751714.0,1.0,1.0,100.0,0,,,0A40E,E2
71693,108105.0,1996-12-03,0A42F.76,0,1997-02-22,1996-12-02,C,770000.0,14.5,14.625,0.0,1131.0,0.156545,0.392952,0.007028,133.3273,-56.35069,10760054.0,1.0,1.0,100.0,0,,,0A42F,76
71694,108105.0,1996-12-03,0A4CF.CA,0,1997-06-21,1996-11-27,P,800000.0,57.625,58.625,0.0,45.0,0.161177,-0.634019,0.004144,202.8897,-12.59975,10801098.0,1.0,1.0,100.0,0,,,0A4CF,CA
71695,108105.0,1996-12-03,0A5DA.43,0,1997-01-18,1996-11-12,C,690000.0,61.5,62.5,0.0,800.0,0.168108,0.927985,0.003039,34.47924,-41.84907,10869315.0,1.0,1.0,100.0,0,,,0A5DA,43
71696,108105.0,1996-12-03,0A456.69,0,1997-03-22,,C,640000.0,114.75,115.75,0.0,0.0,0.201785,0.934561,0.00142,47.01711,-31.04548,10770025.0,1.0,1.0,100.0,0,,,0A456,69
71697,108105.0,1996-12-03,0A521.01,0,1996-12-21,1996-11-18,P,450000.0,0.0,0.0625,0.0,568.0,0.799238,-0.000871,2.4e-05,0.464654,-4.21421,10821889.0,1.0,1.0,100.0,0,,,0A521,01
71698,108105.0,1996-12-03,0A5DC.C2,0,1996-12-21,1996-11-27,C,705000.0,41.5,42.5,0.0,8311.0,,,,,,10869954.0,1.0,1.0,100.0,0,,,0A5DC,C2
71699,108105.0,1996-12-03,0A481.22,0,1997-01-18,,C,645000.0,103.0,104.0,0.0,0.0,,,,,,10780962.0,1.0,1.0,100.0,0,,,0A481,22
71700,108105.0,1996-12-03,0A4FE.D7,0,1996-12-21,1996-12-03,P,710000.0,1.875,2.125,72.0,6985.0,0.219945,-0.116397,0.00568,30.66163,-74.1412,10813143.0,1.0,1.0,100.0,0,,,0A4FE,D7
71701,108105.0,1996-12-03,0A528.60,0,1997-03-22,1996-12-03,P,715000.0,15.375,16.125,72.0,1221.0,0.202433,-0.288656,0.004148,137.8438,-40.16167,10823776.0,1.0,1.0,100.0,0,,,0A528,60
71702,108105.0,1996-12-03,0A529.A6,0,1997-09-20,1996-11-27,C,775000.0,39.25,41.25,0.0,738.0,0.168943,0.49091,0.003477,260.4322,-36.71618,10824102.0,1.0,1.0,100.0,0,,,0A529,A6
71703,108105.0,1996-12-03,0A595.79,0,1997-03-22,1996-12-03,P,760000.0,30.875,31.875,10.0,79.0,0.179181,-0.504239,0.005454,160.4192,-35.83008,10851705.0,1.0,1.0,100.0,0,,,0A595,79
71704,108105.0,1996-12-03,0A631.A5,0,1997-06-21,1996-12-02,P,730000.0,26.5,27.5,0.0,732.0,0.188988,-0.352735,0.003535,202.9299,-25.88437,10891685.0,1.0,1.0,100.0,0,,,0A631,A5
71705,108105.0,1996-12-03,0A613.52,0,1997-03-22,1996-11-21,C,650000.0,105.75,106.75,0.0,9675.0,0.202173,0.915819,0.001758,58.34594,-35.05514,10883922.0,1.0,1.0,100.0,0,,,0A613,52
71706,108105.0,1996-12-03,0A578.D5,0,1997-03-22,1996-11-27,C,720000.0,48.125,49.125,0.0,954.0,0.179619,0.699002,0.004713,138.957,-55.76721,10844373.0,1.0,1.0,100.0,0,,,0A578,D5
71707,108105.0,1996-12-03,0A5EB.5C,0,1997-01-18,1996-12-02,P,550000.0,0.0625,0.1875,0.0,374.0,0.349332,-0.004265,0.000138,3.258753,-4.617094,10873692.0,1.0,1.0,100.0,0,,,0A5EB,5C
71708,108105.0,1996-12-03,0A6B3.AA,0,1997-03-22,1996-11-21,C,625000.0,128.375,129.375,0.0,25481.0,0.193231,0.961367,0.0009,28.54966,-24.12848,10924970.0,1.0,1.0,100.0,0,,,0A6B3,AA
71709,108105.0,1996-12-03,0A689.FB,0,1997-06-21,1996-08-22,C,525000.0,228.0,229.0,0.0,11.0,,,,,,10914299.0,1.0,1.0,100.0,0,,,0A689,FB
71710,108105.0,1996-12-03,0A6B3.DA,0,1998-06-20,1996-12-03,C,825000.0,42.875,44.875,2.0,908.0,0.165284,0.428691,0.002478,353.1245,-26.57348,10925018.0,1.0,1.0,100.0,0,,,0A6B3,DA
71711,108105.0,1996-12-03,0A638.B4,0,1997-09-20,1996-12-03,P,750000.0,37.625,39.625,270.0,6405.0,0.179096,-0.406306,0.003204,254.4163,-17.40059,10893492.0,1.0,1.0,100.0,0,,,0A638,B4
71712,108105.0,1996-12-03,0A732.8B,0,1997-03-22,1996-11-25,P,630000.0,4.125,4.5,0.0,2316.0,0.257403,-0.08501,0.00149,62.93422,-25.45926,10957451.0,1.0,1.0,100.0,0,,,0A732,8B
71713,108105.0,1996-12-03,0A5CA.89,0,1997-09-20,1996-12-02,P,800000.0,60.125,62.125,0.0,20.0,0.162539,-0.576909,0.003525,254.0093,-9.575739,10865289.0,1.0,1.0,100.0,0,,,0A5CA,89
71714,108105.0,1996-12-03,0A5CB.8C,0,1998-06-20,1996-11-27,C,700000.0,111.5,113.5,0.0,2075.0,0.19676,0.696378,0.001762,298.8534,-29.14705,10865548.0,1.0,1.0,100.0,0,,,0A5CB,8C
71715,108105.0,1996-12-03,0A5F1.F1,0,1997-03-22,,C,610000.0,142.125,143.125,0.0,0.0,,,,,,10875377.0,1.0,1.0,100.0,0,,,0A5F1,F1
